4 attraction reviews,"January 16, 2015
","
9 helpful votes ",lvl_02,"
Perth, Australia
",5,"
We had read the reviews about this church on trip advisor and it was even better!! What a beautiful church - up there with the best. Definitely find some time to visit and admire the art work - it really is beautiful. Tucked away near the Pantheon, it's worth he time!!!
",Church of Sant'Ignazio di Loyola,Hidden Treasure,6 reviews
N/A,"January 14, 2015
","
7 helpful votes ",lvl_05,"
North Carolina
",5,"
We wandered in on a whim and it was magnificent. So beautiful, and music playing, and so many people praying. Still decorated for Christmas when we were there, so we got to see the AMAZING nativity scene, complete with lights and running water.
",Church of Sant'Ignazio di Loyola,Happy accident,9 reviews
10 attraction reviews,"January 13, 2015
","
8 helpful votes ",lvl_03,"
",5,"
The plain exterior hides a gorgeous Baroque interior with impressive 3D frescoes. Even a ""false dome"". Close to Pantheon but on a quiet street. Go while the sun is shining to get the best view of the paintings. Free. Photos and quiet talking are allowed. During services portions of church are off limits. We liked it better than St Peters....


More  


",Church of Sant'Ignazio di Loyola,Gorgeous with Beautiful 3D frescoes,15 reviews
10 attraction reviews,"January 13, 2015
","
22 helpful votes ",lvl_03,"
Bangkok, Thailand
",5,"
When i arrived in front of the church, I felt like I should not expect much because it looks just like a normal church. Once I got in, my expectation was blown away because the paintings inside are so fantastic. The 3-D paintings are very well created. I have never seen something like this before.
In summary, this place is...


More  


",Church of Sant'Ignazio di Loyola,A Big Surprise,14 reviews
4 attraction reviews,"January 12, 2015
","
5 helpful votes ",lvl_02,"
Arlington Heights, Illinois
",5,"
The most beautiful church I have every visited, completely stunned, worth a visit, or two, or three...
",Church of Sant'Ignazio di Loyola,Hidden treasure,7 reviews
6 attraction reviews,"January 12, 2015
","
2 helpful votes ",lvl_03,"
Dublin, Ireland
",4,"
This really is a huge church, but it still manages to have a homey feel to it. ( Like all the Jesuit Churches) The ceiling is very impressive and they are kind enough to have a mirror so that you wont have to strain your neck looking at it. Pay particular attention to the optical illusion !!
",Church of Sant'Ignazio di Loyola,Church of St Ignacius,17 reviews
160 attraction reviews,"January 12, 2015
","
110 helpful votes ",lvl_06,"
Northville, Michigan
",5,"
While one could literally visit hundreds of churches in Rome, this one is among the very special. Beautiful architecture and artifacts. You will love the beauty and history.
",Church of Sant'Ignazio di Loyola,A special church and worth visiting and returning,378 reviews
10 attraction reviews,"January 11, 2015
","
13 helpful votes ",lvl_04,"
Rio de Janeiro, RJ
",5,"
We did not plan to visit it, but decided to go in while on the way somewhere else. Totally worthy! It is an amazingly gorgeous church, with very rich ornaments. Not crowded, so you can stay as long as you want and admire it carefully. No fee admission. Of course if you only have a day in Rome you'd skip...


More  


",Church of Sant'Ignazio di Loyola,Just gorgeous!,28 reviews
5 attraction reviews,"January 10, 2015
","
19 helpful votes ",lvl_03,"
Bacchus Marsh, Australia
",5,"
Was introduced to this church on an evening tour. I was not aware that it existed. We were so impressed that we came back the next day to give it more time. The deceptive painting of the ceiling and the ""dome"" interior is fascinating. An added bonus was the organist practicing. A free organ recital to boot.
",Church of Sant'Ignazio di Loyola,A hidden Gem,11 reviews
9 attraction reviews,"January 10, 2015
","
18 helpful votes ",lvl_04,"
Rome, Italy
",5,"
father pozzo did a unique jolb in creating a 3 dimensional ceiling in this church. no stress, no lines, no admittance fee and you can spend all the time u want enjoying it
",Church of Sant'Ignazio di Loyola,could seem nicer than sistine chapel,39 reviews
27 attraction reviews,"January 9, 2015
","
28 helpful votes ",lvl_05,"
Merrimack, New Hampshire, United States
",3,"
After St. Peters, and St. John Lateran, everything else just fades a little.
St. Ingatious' tomb is there, and very pretty.
",Church of Sant'Ignazio di Loyola,One of the many churces to see in Rome,67 reviews
23 attraction reviews,"January 8, 2015
","
27 helpful votes ",lvl_05,"
Hendersonville, North Carolina
",5,"
You won't be disappointed by visiting this church. The ceiling is simply amazing. Right next to the Pantheon so easily found.
",Church of Sant'Ignazio di Loyola,A must see,39 reviews
73 attraction reviews,"January 8, 2015
","
29 helpful votes ",lvl_06,"
",5,"
Pozzo's masterpiece. Absolutely stunning visually, and messes with your mind a bit. Unfortunately some idiot released a balloon that went up to the ceiling and sat there, but what can you do. Free to enter and wasn't that crowded, certaintly compared to the Panthon next door.
",Church of Sant'Ignazio di Loyola,Beautiful ceiling,117 reviews
N/A,"January 8, 2015
",N/A,N/A,"
",5,"
We went there twice just to look at the painting on the ceiling. A must go to place in my humble opinion.
",Church of Sant'Ignazio di Loyola,Awesome Paintings a must visit place in Rome,1 review
N/A,"January 7, 2015
","
6 helpful votes ",lvl_02,"
London
",5,"
I'd read about this church when looking up interesting places to visit in Rome and read several reviews describing how beautiful it is. How very true - it is absolutely stunning. You could spend hours there looking at the beautiful art work and we visited this church 3 times while in Rome. It is just a few minutes walk from...


More  


",Church of Sant'Ignazio di Loyola,Stunningly beautiful - you must visit,7 reviews
6 attraction reviews,"January 6, 2015
","
4 helpful votes ",lvl_02,"
Stuarts Draft, Virginia
",5,"
great tribute to the Jesuit background. tremendous ""Dome"" painted in perspective. The altar and side chapels are also superb.
",Church of Sant'Ignazio di Loyola,A Dome in perspective,8 reviews
3 attraction reviews,"January 6, 2015
","
5 helpful votes ",lvl_01,"
",4,"
This church is mostly out of any popular itinerary schedules and tourist path but this place truly deserves to be on a priority list. Rome is not devoid of beautiful churches but then again this one has a unique character of its own. It is also one of the oldest known Jesuit churches. The artworks inside are breathtaking. There are...


More  


",Church of Sant'Ignazio di Loyola,Beautiful artwork all around,4 reviews
66 attraction reviews,"January 5, 2015
","
36 helpful votes ",lvl_06,"
Arlington Texas
",5,"
I have walked by it for years and finally decided to explore Its church alters, statuary and religious artifacts are above beautiful.
",Church of Sant'Ignazio di Loyola,Serene and awesome,174 reviews
301 attraction reviews,"January 5, 2015
","
351 helpful votes ",lvl_06,"
Montana Rose
",4,"
Visited this church immediately after the Pantheon (a hard act to follow). I've always been a fan of the Jesuit churches and this one did not disappoint. Beautiful ceiling frescos, ornate side chapels, beautiful columns and floors, and I got a kick out of the fake painted dome. Free and uncrowded too.
",Church of Sant'Ignazio di Loyola,Beautiful Church worth a Visit,690 reviews
107 attraction reviews,"January 5, 2015
","
112 helpful votes ",lvl_06,"
Virginia Beach, Virginia
",5,"
We LOVED it, it's HUGE and really beautiful. Our favorite part was, when you first walk in, there's a model of a ficticious church - ""Temple of Christ the King - Ut Unum Sint"". We loved it. St Robert Bellarmine is buried here!
",Church of Sant'Ignazio di Loyola,UNBELIEVABLE,277 reviews
N/A,"January 4, 2015
",N/A,N/A,"
",5,"
Holy. Visit the Adoration chapel. Pray by relic of St Francis Xavier. Experience the Holy Name of Jesus. IHS.
",Church of Sant'Ignazio di Loyola,Church,2 reviews
345 attraction reviews,"January 3, 2015
","
208 helpful votes ",lvl_06,"
Chicago, Illinois
",4,"
Ugh - after a long day of sightseeing - we went here last and forgot to look up! Oh, well, it was a big beautiful church even without looking up.
",Church of Sant'Ignazio di Loyola,Large beautiful church - remember to look up,588 reviews
N/A,"January 3, 2015
","
2 helpful votes ",lvl_01,"
Helsinki, Finland
",5,"
Nice church to pop in from the street. No lines, no tickets, great difference between outside world and inside.
",Church of Sant'Ignazio di Loyola,Nice church to pop in,3 reviews
N/A,"January 3, 2015
","
6 helpful votes ",lvl_02,"
",5,"
It's a very special church, but with little information and not in most guides! But it's a must go!
The afrescos on top are beautiful.
",Church of Sant'Ignazio di Loyola,Worth going,9 reviews
4 attraction reviews,"January 1, 2015
",N/A,lvl_02,"
Susanville, CA
",5,"
We went to many Churches in Rome and spent a couple days at Vatican City. I would put this on any list of top 3 places to see. If you only had a couple hours in Rome, this is the place you should go.
",Church of Sant'Ignazio di Loyola,Best place in Rome,5 reviews
15 attraction reviews,"December 31, 2014
","
10 helpful votes ",lvl_03,"
Rouen, France
",5,"
The only chuch in Rome that used paint to pretend to have a dome... A must-see as it is really well done :)
",Church of Sant'Ignazio di Loyola,A must-see !,19 reviews
6 attraction reviews,"December 30, 2014
","
4 helpful votes ",lvl_02,"
Ramat Gan, Israel
",5,"
A must visit in Rome - the amazing second Jesuit church in the world. From the Jesuits that brought us the best pope ever - Pope Francis.
",Church of Sant'Ignazio di Loyola,Amazing Church with amazing missionary history,7 reviews
59 attraction reviews,"December 27, 2014
","
71 helpful votes ",lvl_06,"
Roswell, Georgia
",5,"
This was not originally on our list of place to visit, but I am very glad we found this beautiful church. It is huge inside, and the artwork on the ceiling is especially amazing. After several days visiting cathedrals and churches in Rome and the Vatican, I did not think I could still be impressed by another church, but I...


More  


",Church of Sant'Ignazio di Loyola,Must see!,209 reviews
7 attraction reviews,"December 27, 2014
","
38 helpful votes ",lvl_04,"
California
",5,"
Make sure you do not injure your neck as you look at the ceilings to see the incredible Baroque paintings. Foreshortening, false and deep perspectives, trompe l'oeil and other optic tricks are all used. Then there are the sculptures and bas-reliefs throughout the church, each a treasure in their own rights. This is the mother ship of all Jesuit churches...


More  


",Church of Sant'Ignazio di Loyola,amazing,39 reviews
13 attraction reviews,"December 24, 2014
","
42 helpful votes ",lvl_04,"
Springfield, Missouri
",5,"
We just happened to stop briefly going from one crowded tourist attraction to another. Why this cathedral isn't at the top of attractions is a mystery? By far more beautiful than the Vatican which we viewed hours earlier. the ceiling is stunning and so interesting with the fake dome fresco. The sculptures were massive and colorful incorporating many different stones...


More  


",Church of Sant'Ignazio di Loyola,Beats the Sistine ceiling,43 reviews
48 attraction reviews,"December 21, 2014
","
55 helpful votes ",lvl_06,"
Leongatha
",5,"
This is well worth a look in the door. The paintings are wonderful and the organ sounded great. It is not St Peter's Basillica but it is beautiful.
You could easily walk past so keep an eye out for it.
",Church of Sant'Ignazio di Loyola,"Just wandered in, glad I did",114 reviews
12 attraction reviews,"December 20, 2014
","
3 helpful votes ",lvl_03,"
Karditsa, Greece
",5,"
Magical church magnificent sceneri!my guide was suggesting that i should visit other ones but one day i passed by and i thought just to go in by curiosity.and it was so beautiful i changed my mind about skipping the church visits!
",Church of Sant'Ignazio di Loyola,Magical,18 reviews
3 attraction reviews,"December 16, 2014
",N/A,lvl_01,"
Los Angeles, California
",5,"
I wasn't aware of this church before visiting Rome, but because short on time, we decided to skip the Vatican and the Sistine Chapel (I know, I know, but no great loss to me). My mother, however, did have this on her list of top sights to see in Rome, surprisingly. Aside from the Colosseum for highlights of my trip,...


More  


",Church of Sant'Ignazio di Loyola,Inspiring ceiling,3 reviews
79 attraction reviews,"December 15, 2014
","
206 helpful votes ",lvl_06,"
Nairobi, Kenya
",4,"
Space. Lots of space. Well lit altars. Really good to walk around in when the rain pours outside. Dont miss the altar for Santa Rosa de Lima
",Church of Sant'Ignazio di Loyola,A beauty!,489 reviews
3 attraction reviews,"December 14, 2014
","
5 helpful votes ",lvl_02,"
Rome, Italy
",5,"
the ceiling is simply extraordinary due to the effect of perspective in frescoes. The church can be considered one of the best examples of Barocco in Italy.
",Church of Sant'Ignazio di Loyola,amazing ceiling,5 reviews
47 attraction reviews,"December 13, 2014
","
94 helpful votes ",lvl_06,"
Bucharest, Romania
",5,"
We entered this church by chance as it was not on our list of must visit placed and I have to say we were really impressed. Starting with the very interesting "" Church of the world"" piece imnediately after you enter on the right side, continuing with the great paintings on the ceiling which are really beautiful and finishing with...


More  


",Church of Sant'Ignazio di Loyola,A very nice surprise,121 reviews
6 attraction reviews,"December 13, 2014
","
10 helpful votes ",lvl_03,"
",5,"
Hidden away off the main street, this church boasts a ceiling that has an intricate theology behind it. Definitely a must see.
",Church of Sant'Ignazio di Loyola,Must see,21 reviews
3 attraction reviews,"December 12, 2014
","
2 helpful votes ",lvl_01,"
London, United Kingdom
",5,"
this place is one of a kind. it may look like a ""simple"" baroque church, but wait until you go inside and look at the cupola!
",Church of Sant'Ignazio di Loyola,unique,4 reviews
29 attraction reviews,"December 12, 2014
","
147 helpful votes ",lvl_06,"
Varese, Italy
",5,"
what a magnificent place! you cannot miss this place. check out the dome....genius!!!!!!!!!!!! definitely recommended
",Church of Sant'Ignazio di Loyola,unbelievable,290 reviews
4 attraction reviews,"December 11, 2014
","
7 helpful votes ",lvl_03,"
Rome, Italy
",5,"
The 'dome' cieling painting is amazing!!! A hidden church between the Pantheon and Piazza Navona - a definite place to see!
",Church of Sant'Ignazio di Loyola,Beautiful,16 reviews
3 attraction reviews,"December 10, 2014
","
1 helpful vote ",lvl_02,"
Franklin, Tennessee
",4,"
This church was a 2 minute walk behind our hotel. The artwork in this church is amazing. The church doesn't have a dome but you could not tell that from looking at the art hanging from the ceiling. It appears as if you are looking at a painted dome.
This church does not get the traffic that a lot of...


More  


",Church of Sant'Ignazio di Loyola,Unexpected surprise,6 reviews
N/A,"December 8, 2014
","
6 helpful votes ",lvl_02,"
Dublin, Ireland
",5,"
Missed out on this gem the first time we visited Rome, well worth the detour, it's only a couple of minutes from Pantheon. You won't be disappointed!
",Church of Sant'Ignazio di Loyola,Worth finding!,8 reviews
45 attraction reviews,"December 4, 2014
","
69 helpful votes ",lvl_06,"
Campinas
",5,"
A magnificient church, ""hidden"" near the roman Pantheon, with free entrance and not usually packed with people. It has a wonderful interior, beautifully decorated, and an amazing trompe l'œil ceiling by Andrea Pozzo that seems to have curved edges. From a mark on the floor you can best experience this illusion and see the ""dome"", which doesn't really exist -...


More  


",Church of Sant'Ignazio di Loyola,A hidden gem!!,80 reviews
4 attraction reviews,"December 3, 2014
","
4 helpful votes ",lvl_03,"
",4,"
Just on the way to piazza navona we happend to bump into this beautiful church. The ceiling is the story of this magnificent place!
",Church of Sant'Ignazio di Loyola,Special story,10 reviews
15 attraction reviews,"December 1, 2014
","
20 helpful votes ",lvl_03,"
Fair Lawn, New Jersey
",5,"
I did not visit this church on my first visit to Rome, but was taken there by our tour guide this time. It is absolutely amazing! Smaller than, but rivals, the Sistine Chapel, and you are allowed to take pictures. You must go!
",Church of Sant'Ignazio di Loyola,THE CEILING!!!,15 reviews
10 attraction reviews,"December 1, 2014
","
4 helpful votes ",lvl_03,"
Mildenhall, England, United Kingdom
",4,"
Make time to view this church. It was not packed with people, it was beautiful, it has painted dome ceilings, and it's free!
",Church of Sant'Ignazio di Loyola,Wonderful Baroque church,16 reviews
33 attraction reviews,"December 1, 2014
","
37 helpful votes ",lvl_05,"
Baton Rouge
",4,"
I'm not sure this deserves to be at the top of the list in Rome, but it's definitely worth visiting to see the ceiling. The ceiling is massive, taking up the whole nave (I think I got that nomenclature right). It's painted in such a way as to give the illusion of extending the architecture up into heaven through an...


More  


",Church of Sant'Ignazio di Loyola,All about the Ceiling,55 reviews
14 attraction reviews,"November 30, 2014
","
9 helpful votes ",lvl_05,"
Philadelphia, Pennsylvania
",5,"
It is worth stopping here even if only for a few minutes, to see the ceiling. As it is very close to the Pantheon, it is just a minute or two away.
",Church of Sant'Ignazio di Loyola,Worth seeing,31 reviews
17 attraction reviews,"November 29, 2014
","
13 helpful votes ",lvl_04,"
Minneapolis, Minnesota
",4,"
Beautiful and tricky cieling gives impression of dome when it is flat. A Native American in the painting referring to spread of Christianity. Across the street is the police headquarters for art theft in the yellow buildings. Avoid the cafe around the corner except for toilets and coffee- food was not good.
",Church of Sant'Ignazio di Loyola,Nicely tucked away near Pantheon,26 reviews
3 attraction reviews,"November 27, 2014
",N/A,lvl_01,"
Truro, United Kingdom
",5,"
The church is in a tourist hotspot but is set in a quiet piazza. Numerous paintings and sculptures. Why do churches always humble people!
",Church of Sant'Ignazio di Loyola,Worth a visit,4 reviews
12 attraction reviews,"November 23, 2014
","
21 helpful votes ",lvl_03,"
Franklin, Tennessee
",5,"
We happened into this church because it was close to where we were staying near the Pantheon. Oh my goodness what an amazing treat. From the false dome to the 3-d ceiling paintings, we couldn't stop looking (It appears that some of the figures are falling off the ceiling). Do take the guided tour, offered by volunteers, Tuesday, Thursday and...


More  


",Church of Sant'Ignazio di Loyola,Ceilings illustrate Jesuit philosophy,16 reviews
N/A,"November 22, 2014
","
1 helpful vote ",lvl_02,"
",5,"
My favorite church in Rome! The illusionistic ceiling by Andrea Pozzo is unbelievable and brilliant,.. And free! Plus there's a Caravaggio hidden in the back corner!
",Church of Sant'Ignazio di Loyola,Hidden Gem,6 reviews
8 attraction reviews,"November 22, 2014
","
8 helpful votes ",lvl_03,"
Moscow, Russia
",5,"
Pay attention to the painted ceiling - find a yellow marble dot on the floor 1/3 into the church - this is the best view point; after - check out the ceiling and cupola from the altar side. This will explain a lot about the technique.
",Church of Sant'Ignazio di Loyola,cornerstone of Baroque architecture,19 reviews
5 attraction reviews,"November 21, 2014
","
4 helpful votes ",lvl_03,"
Athens, Greece
",5,"
The ceiling has wonderful illusions and you must see it when it's lit up ,although you have to pay 0.50 euro for that ! Close to the Pantheon it's worth passing by and entering.
",Church of Sant'Ignazio di Loyola,Amazing church,12 reviews
26 attraction reviews,"November 20, 2014
","
25 helpful votes ",lvl_04,"
Philadelphia, Pennsylvania
",5,"
Very impressive church in a city of impressive churches. We made the walk to see Sant'Ignazio because of our connection to the Jesuits. Words cannot properly describe all that is to be seen in side. Like many churches in Rome, the outside is relatively mundane.
",Church of Sant'Ignazio di Loyola,Worth the Walk,40 reviews
12 attraction reviews,"November 19, 2014
","
16 helpful votes ",lvl_04,"
Point Pleasant, NJ
",5,"
The optical illusion is just stunning. I could have stared at it for hours...
Truly a must see, which is saying something in a city filled with beautiful churches!
",Church of Sant'Ignazio di Loyola,Unbelieveable,28 reviews
25 attraction reviews,"November 18, 2014
","
55 helpful votes ",lvl_05,"
Logan, Utah
",5,"
This church is a two minute walk from the Gesu church, which is also dedicated to Saint Ignatious, founder of the Jesuits. Both contain amazing, ornate decoration and works of art. Neither should be missed.
",Church of Sant'Ignazio di Loyola,See this with the Gesu church,72 reviews
18 attraction reviews,"November 18, 2014
","
10 helpful votes ",lvl_05,"
Columbia, South Carolina
",5,"
Spectacular visuals in this church, along with three Caravaggio paintings. You must visit this church. Simply stunning.
",Church of Sant'Ignazio di Loyola,A Must-See In Rome,38 reviews
7 attraction reviews,"November 18, 2014
","
4 helpful votes ",lvl_03,"
",5,"
I came for a short visit to this church and the ceiling was just absolutely incredible. I had seen nothing like it before in Rome. It is a must see. The dome is quite odd, fascinating but not as beautiful as the rest of the church, but as I recall there is quite an interesting story behind it.
",Church of Sant'Ignazio di Loyola,The ceiling!,11 reviews
N/A,"November 18, 2014
","
7 helpful votes ",lvl_03,"
",5,"
Surprising optical illusion painted dome on the ceiling. The sense of space in the building is wonderful when you step in from the busy streets. It's lovely.
",Church of Sant'Ignazio di Loyola,Beautiful,22 reviews
11 attraction reviews,"November 18, 2014
","
23 helpful votes ",lvl_05,"
Birmingham, United Kingdom
",5,"
Another breathtakingly-beautiful Roman church, peaceful and uncrowded. Lovely pieces of art and statutary.
",Church of Sant'Ignazio di Loyola,Lovely Church,50 reviews
4 attraction reviews,"November 16, 2014
","
7 helpful votes ",lvl_02,"
Great Falls, Virginia
",5,"
This is one of the essentials for art lovers.Don't miss this church.The ceiling has amazing perspective.
",Church of Sant'Ignazio di Loyola,Look Up!,7 reviews
N/A,"November 15, 2014
",N/A,lvl_02,"
Atlantic City, New Jersey
",5,"
The exterior of this church is very unassuming, however, once you enter the church you will be awed by the artwork and sculptures, Everywhere you turn there is another amazing piece of art. Definitely worth the visit.
",Church of Sant'Ignazio di Loyola,Don't let the exterior fool you- it's not to be missed.,6 reviews
3 attraction reviews,"November 15, 2014
","
2 helpful votes ",lvl_02,"
United Kingdom
",5,"
this church was amazing..the outdoor decoration is really awesome.i think everyone should like it.great place indeed.
",Church of Sant'Ignazio di Loyola,just wow,5 reviews
13 attraction reviews,"November 15, 2014
","
6 helpful votes ",lvl_03,"
New Jersey
",4,"
Came upon this amazing church as a place to rest. Nothing auspicious about the exterior, so we were shocked at the ornate side altars and trompel'oeil dome. The one altar and Pope's tomb took our breath away- gold, marble and floating angels. This church is a must see.
",Church of Sant'Ignazio di Loyola,Don't let the exterior fool you- it's not to be missed.,18 reviews
13 attraction reviews,"November 15, 2014
","
9 helpful votes ",lvl_04,"
Rio de Janeiro
",5,"
What a place. The interior is breathtaking. One of the churches in Rome that can not be missed. The natural lighting in the interior gives the paintings a special look.
",Church of Sant'Ignazio di Loyola,Did not expect so much,30 reviews
10 attraction reviews,"November 14, 2014
","
13 helpful votes ",lvl_03,"
Tonbridge, United Kingdom
",4,"
Often read about it - didn't visit until our fifth time in Rome.
Saw it this time amazing and definitely one to visit and dwell on. Ornate beyond belief, of course, but the trompel'oeil is really out of this world, and there is space to move around in comfort looking at it (unlike another rather more famous still 'chapel' in...


More  


",Church of Sant'Ignazio di Loyola,No expense spared....but 'special' nevertheless,22 reviews
15 attraction reviews,"November 12, 2014
","
84 helpful votes ",lvl_05,"
Finland
",5,"
Trompe-l'œil is an art technique and it's difficult to explain shortly. In this church this technique is very visible. Ceiling and dome are actually flat, but it looks like the ceiling was very high and airy, open to the sky, and the dome is like a real dome if You watch it from the right spot. It's amazing, look at...


More  


",Church of Sant'Ignazio di Loyola,Trompe-l'œil,49 reviews
15 attraction reviews,"November 11, 2014
","
29 helpful votes ",lvl_06,"
Rotterdam, The Netherlands
",5,"
This is how you can trick your competitors, when you don't have the money to build a dome on top of you church. Just paint one! You have to see it to believe it (but then again, you hardly see it...).
",Church of Sant'Ignazio di Loyola,Dazzling ceiling!,84 reviews
31 attraction reviews,"November 11, 2014
","
24 helpful votes ",lvl_06,"
Kassiopi, Greece
",5,"
Another great church. Again not much outside but when you go inside, you are simple in awe. One of the top churches to visit in Rome
",Church of Sant'Ignazio di Loyola,Another great church.,63 reviews
9 attraction reviews,"November 10, 2014
","
37 helpful votes ",lvl_05,"
atlanta
",5,"
We went to the church on Sunday and found it quite beautiful. We stayed for part of the service which we also enjoyed, though not speaking Italian. After the Vatican sistine chapel and St. Peter's Basilica there, we'd rate it among the top 3 other churches we visited while in Rome.
",Church of Sant'Ignazio di Loyola,Lovely Sunday visit,70 reviews
16 attraction reviews,"November 10, 2014
","
35 helpful votes ",lvl_05,"
Quebec, Canada
",5,"
Wow. Just Wow! It is a feast for the eyes, from the ceiling to the exquisite statuary. It is easy to get church overload, so if you are trying to cut down, do leave this one in your plans.
",Church of Sant'Ignazio di Loyola,What else can I say....,63 reviews
N/A,"November 10, 2014
","
3 helpful votes ",lvl_01,"
Innisfil, Canada
",5,"
Unassuming outside, amazing interior with beautiful frescos, marble columns, numerous small naves, altars. A must seen when in Rome. Bring your camera! One location not to miss.
",Church of Sant'Ignazio di Loyola,Excellent place to visit!,4 reviews
36 attraction reviews,"November 10, 2014
","
74 helpful votes ",lvl_06,"
Boston, Massachusetts
",4,"
This church his just a few blocks from the Pantheon (a must see for every traveller, even return visitors). The frescos and other decorations are impressive.
",Church of Sant'Ignazio di Loyola,beautiful church near the Pantheon,203 reviews
43 attraction reviews,"November 9, 2014
","
171 helpful votes ",lvl_06,"
Winter Park, FL
",5,"
This has one of the best dome paintings in Rome. There is a gray light box on the right side of the nave so be sure to drop a 50 cent piece in it, so you can see a little of the fool-the-eye painting. Walk around a little until the painted lantern in the dome appears in the top, middle....


More  


",Church of Sant'Ignazio di Loyola,Keep your sights high,188 reviews
75 attraction reviews,"November 9, 2014
","
150 helpful votes ",lvl_06,"
Turku, Finland
",4,"
There's plentiful of churches worth a visit in Rome. The beautiful interiors are fuel for your soul and pleasure for all your senses, even for non-believers. Church of Sant'Ignazio di Loyola may not be the most significant in Rome, but do include some jewels that I'm not a specialist on. However, what I really enjoyed was the nice paintings in...


More  


",Church of Sant'Ignazio di Loyola,See the illusion,203 reviews
20 attraction reviews,"November 7, 2014
","
28 helpful votes ",lvl_05,"
New York City, New York
",5,"
Honestly, the church isn't gorgeous by typical Roman standards. It's the ceiling that you've come to see, and it's a beauty. Make sure to try and stand on the marker in the middle of the floor to get the full effect. Simply beautiful.
",Church of Sant'Ignazio di Loyola,Look up,56 reviews
18 attraction reviews,"November 7, 2014
","
9 helpful votes ",lvl_04,"
Warsaw, Warszawa, Poland
",5,"
Amazing ceiling remains never ending picture. Visited by accident but it is worth to see as a planed point.
",Church of Sant'Ignazio di Loyola,Breathtaking,28 reviews
11 attraction reviews,"November 5, 2014
","
9 helpful votes ",lvl_04,"
Newport, United Kingdom
",5,"
We came across this church by happy accident and nearly just walked on past. So glad we didn't. The ceiling was amazing. The model of the churches around the globe was really interesting. I can't really go into enough detail here, just make sure you make time to visit, it's a real gem.
",Church of Sant'Ignazio di Loyola,Happy accident,28 reviews
N/A,"November 5, 2014
","
14 helpful votes ",lvl_04,"
",5,"
This Church is the most fantastic and spectaculaire of Rome. Placed on a small Square close to Pantheon and Trevi. You MUST see this.
",Church of Sant'Ignazio di Loyola,Must see,33 reviews
N/A,"November 5, 2014
","
12 helpful votes ",lvl_02,"
Melbourne, Australia
",4,"
Came upon this church accidently while walking around Rome. I must say it is more breathtaking than the Vatican in some respects. Knowing from history that the Jesuit order was started to counteract the Reformation and that Ignazio di Loyola was at its head then the symbols around the church take on a much deeper meaning. He was the leader...


More  


",Church of Sant'Ignazio di Loyola,Very interesting if you like history and conspiracy theories,6 reviews
51 attraction reviews,"November 4, 2014
","
88 helpful votes ",lvl_06,"
Belfast, United Kingdom
",5,"
The ceiling, with its optical illusions, is the most famous aspect of this church but this is just one of the magnificent pieces of art that decorate this wonderful church. Impossible to describe adequately - just go and see it.
",Church of Sant'Ignazio di Loyola,Don't get too sidetracked by the ceiling,227 reviews
13 attraction reviews,"November 4, 2014
","
20 helpful votes ",lvl_04,"
Coventry, United Kingdom
",5,"
So. a ceiling lit when you put 1 euro in the slot, which you view in a mirror set on the floor... Doesn't sound great. but you'd be wrong. It's stunning. Who can paint like that, lying on their back, for years. And the rest of the church is also stunning. Enjoy!.
",Church of Sant'Ignazio di Loyola,A coat of emulsion needed?,34 reviews
14 attraction reviews,"November 4, 2014
","
28 helpful votes ",lvl_04,"
Al Muharraq, Bahrain
",5,"
Forget the Sisteen Chapel, you must see the ceiling here! It is incredible, and a lot of the paintings look 3D, almost like statues. There are no crowds, no pushing just a peaceful and serene atmosphere. Definately worth a visit!
",Church of Sant'Ignazio di Loyola,Breath-takingly Beautiful - a must see,48 reviews
N/A,"November 3, 2014
",N/A,lvl_01,"
",5,"
Saw this on one of the stops on my bike tour. And it stood out as one of the more memorable church visits. The roof is amazing - the cupola that's not really there... The guys hand sticking out over the entrance. But really the paintings were awesome. My neck hurt from looking up so much. And the best part...


More  


",Church of Sant'Ignazio di Loyola,What a ceiling,3 reviews
N/A,"November 3, 2014
","
3 helpful votes ",lvl_02,"
",5,"
Some of our best times in Italy were popping into less well known churches that we happened to be walking by. Of all of them, this was the best. The ceiling was really neat, it took me a while to realize that the dome was painted (perhaps going in during dusk, with not a lot of outside light, helped with...


More  


",Church of Sant'Ignazio di Loyola,My favourite church,7 reviews
12 attraction reviews,"November 3, 2014
","
37 helpful votes ",lvl_05,"
Dubai, United Arab Emirates
",5,"
By this stage in our trip I've probably seen 20+ churches in Rome including St Peter's and the Pantheon. So why is this one my favorite?
It has wonderful decoration including a false dome painted on the ceiling, a very interesting model of churches from around the globe (just inside on the right) and few other tourists making it an...


More  


",Church of Sant'Ignazio di Loyola,My favorite church in Rome,62 reviews
14 attraction reviews,"November 3, 2014
","
18 helpful votes ",lvl_04,"
Tampa, Florida
",5,"
The ceiling of the Church of Sant'Ignazio is similar to the ceiling of the Sistine Chapel. A Jesuit brother painted the ceiling and included himself in the fresco peering over a railing looking down on us onlookers. Catholic mass is conducted every morning.
",Church of Sant'Ignazio di Loyola,The ceiling fresco painting resembles the Sistine Chapel.,35 reviews
